pkg,file,line,role,vendored,tier,kind,occurrences,name,name_hex,codepoints,valid_utf8,uax31,uax31_profile,invisible,nfc,scripts,mixed_script,multi_script,confusable_ascii,casefold_divergence,case_insensitive_role,uax31_offenders
xdebug__xdebug,xdebug__xdebug/tests/debugger/dbgp-property-enum.inc,5,other,False,fixture,T_STRING,1,Gàidhlig,47c3a06964686c6967,8,True,True,True,,True,Latin,False,False,,False,False,
xdebug__xdebug,xdebug__xdebug/tests/debugger/dbgp-property-enum.inc,7,static_member,False,fixture,T_STRING,1,Gàidhlig,47c3a06964686c6967,8,True,True,True,,True,Latin,False,False,,False,False,
nette__database,nette__database/src/Bridges/DatabaseTracy/dist/tab.phtml,11,other,False,production,T_VARIABLE,2,ʟ_tmp,ca9f5f746d70,5,True,True,True,,True,"Common,Latin",False,False,,False,False,
nette__database,nette__database/src/Bridges/DatabaseTracy/dist/panel.phtml,39,other,False,production,T_VARIABLE,4,ʟ_tmp,ca9f5f746d70,5,True,True,True,,True,"Common,Latin",False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,135,other,False,production,T_VARIABLE,10,Γ,ce93,1,True,True,True,,True,Greek,False,False,,True,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,136,other,False,production,T_VARIABLE,10,γ,ceb3,1,True,True,True,,True,Greek,False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,150,other,False,production,T_VARIABLE,11,α,ceb1,1,True,True,True,,True,Greek,False,False,a,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,210,other,False,production,T_VARIABLE,4,_γ,5fceb3,2,True,True,True,,True,"Common,Greek",False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,244,other,False,production,T_VARIABLE,1,β,ceb2,1,True,True,True,,True,Greek,False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,260,static_member,False,production,T_STRING,1,δ,ceb4,1,True,True,True,,True,Greek,False,False,,False,False,
hoa__ustring,hoa__ustring/Test/Unit/Ustring.php,904,other,False,test_code,T_VARIABLE,5,uΣ,75cea3,2,True,True,True,,True,"Greek,Latin",True,True,,True,False,
hoa__ustring,hoa__ustring/Test/Unit/Ustring.php,905,other,False,test_code,T_VARIABLE,7,Σ,cea3,1,True,True,True,,True,Greek,False,False,,True,False,
symfony__symfony,symfony__symfony/src/Symfony/Component/Cache/Traits/ValueWrapper.php,19,class_decl,False,production,T_STRING,1,<invalid utf-8>,a9,0,False,False,False,,False,,False,False,,False,True,
